tau,tau_prime,method,final_cos_sim,final_stderr,n_left,n_right,n_indifferent,n_incomparable,n_decisive_total,n_forced,learning_curve_mean,learning_curve_stderr
0.8,0.4,multiframe,0.6779050672314979,0.14541031629519077,0,0,40,0,0,0,"0.7766,0.7394,0.6915,0.8703,0.7801,0.7417,0.7351,0.8020,0.8082,0.7097,0.7273,0.7310,0.7361,0.7750,0.8108,0.7073,0.7344,0.7633,0.7669,0.6779","0.1173,0.0530,0.0945,0.0180,0.0933,0.0923,0.1004,0.0342,0.0751,0.0930,0.1195,0.1282,0.1215,0.1164,0.0801,0.1693,0.1292,0.1485,0.1150,0.1454"
0.8,0.4,bt_laplace_bald,0.7877680405584075,0.10514866559288592,0,0,40,0,0,0,"0.7777,0.7863,0.7873,0.7691,0.8068,0.8075,0.7893,0.7817,0.7602,0.8057,0.7691,0.7931,0.7877,0.7758,0.7895,0.7714,0.7621,0.7890,0.7715,0.7878","0.1053,0.0947,0.0855,0.1027,0.0837,0.0999,0.1063,0.1056,0.1127,0.0916,0.1150,0.0935,0.0939,0.1023,0.0918,0.0928,0.1154,0.0928,0.1113,0.1051"
0.8,0.4,bt_laplace_bald_k,0.7761695448269448,0.09148744704901604,2,4,991,3,6,0,"0.7820,0.8093,0.7782,0.7824,0.7998,0.7937,0.7752,0.7794,0.7838,0.7688,0.7667,0.7972,0.7925,0.8014,0.7917,0.8011,0.7762,0.7871,0.7691,0.7762","0.0938,0.0835,0.1000,0.0983,0.0933,0.0913,0.1098,0.0941,0.0992,0.1001,0.1100,0.1054,0.0934,0.0796,0.1080,0.0909,0.0969,0.0950,0.1020,0.0915"
0.8,0.4,bt_laplace_bald_random,0.6354725605679801,0.10326403758499587,0,0,40,0,40,40,"0.7971,0.6904,0.6005,0.6698,0.8008,0.8169,0.9100,0.7708,0.8188,0.8713,0.8520,0.7242,0.8296,0.8191,0.8396,0.7818,0.8422,0.7671,0.7178,0.6355","0.0859,0.1473,0.0215,0.0000,0.0180,0.0170,0.0010,0.1247,0.1001,0.0811,0.0397,0.1092,0.0634,0.0422,0.0224,0.0508,0.0199,0.0261,0.0430,0.1033"
0.8,0.4,bt_laplace_bald_left,0.7760306640348945,0.09698439622896016,0,0,40,0,40,40,"0.8144,0.7850,0.7796,0.7049,0.8137,0.7857,0.6781,0.7214,0.6903,0.6823,0.6870,0.5649,0.5216,0.6255,0.6989,0.7575,0.7362,0.7275,0.7612,0.7760","0.0995,0.0572,0.0802,0.1309,0.0617,0.1280,0.1502,0.1571,0.0105,0.0200,0.0001,0.0755,0.1058,0.0227,0.0225,0.0322,0.0874,0.1003,0.0976,0.0970"
0.8,0.6,multiframe,0.8959163110522943,0.008746912585408188,0,0,40,0,0,0,"0.8039,0.7280,0.7482,0.7499,0.8646,0.8181,0.7787,0.7355,0.8420,0.8103,0.8528,0.8281,0.8615,0.8162,0.8439,0.8955,0.8815,0.8682,0.8460,0.8959","0.0979,0.0611,0.0544,0.1031,0.0336,0.0383,0.0696,0.0813,0.0511,0.0219,0.0308,0.0596,0.0328,0.0872,0.0566,0.0362,0.0252,0.0744,0.0591,0.0087"
0.8,0.6,bt_laplace_bald,0.8365419995306627,0.0706602684582898,0,0,40,0,0,0,"0.8403,0.8245,0.8216,0.8199,0.8471,0.8574,0.8461,0.8332,0.8374,0.8317,0.8279,0.8283,0.8430,0.8382,0.8430,0.8312,0.8447,0.8312,0.8400,0.8365","0.0609,0.0677,0.0613,0.0668,0.0552,0.0647,0.0661,0.0691,0.0582,0.0732,0.0734,0.0686,0.0549,0.0582,0.0539,0.0505,0.0570,0.0630,0.0629,0.0707"
0.8,0.6,bt_laplace_bald_k,0.8313072174404184,0.052499224845185176,2,4,994,0,6,0,"0.8342,0.8361,0.8585,0.8213,0.8533,0.8384,0.8401,0.8208,0.8523,0.8282,0.8339,0.8411,0.8432,0.8376,0.8410,0.8390,0.8365,0.8449,0.8360,0.8313","0.0569,0.0646,0.0432,0.0708,0.0555,0.0598,0.0639,0.0649,0.0508,0.0581,0.0624,0.0744,0.0575,0.0540,0.0731,0.0641,0.0543,0.0541,0.0547,0.0525"
0.8,0.6,bt_laplace_bald_random,0.8701010980544897,0.06264339233159714,0,0,40,0,40,40,"0.8180,0.8161,0.7314,0.6874,0.6973,0.8056,0.9173,0.9128,0.8719,0.9304,0.8400,0.9094,0.9497,0.8891,0.7879,0.8166,0.7895,0.8049,0.7749,0.8701","0.0712,0.0584,0.1141,0.0124,0.0551,0.0250,0.0062,0.0243,0.0626,0.0393,0.0482,0.0217,0.0215,0.0074,0.0590,0.0261,0.0173,0.0006,0.0026,0.0626"
0.8,0.6,bt_laplace_bald_left,0.8314795195777073,0.05777613446560398,0,0,40,0,40,40,"0.8470,0.8312,0.8801,0.8513,0.7670,0.9076,0.8914,0.9500,0.8256,0.7491,0.7501,0.7583,0.7397,0.7240,0.7256,0.6794,0.6805,0.7040,0.7681,0.8315","0.0765,0.0245,0.0091,0.0274,0.0947,0.0418,0.0006,0.0045,0.0852,0.0672,0.0445,0.0612,0.0484,0.0469,0.0036,0.0874,0.1268,0.1170,0.0927,0.0578"
0.8,0.8,multiframe,0.8813219921716167,0.019066654432734247,0,0,40,0,0,0,"0.7497,0.7066,0.7660,0.7208,0.8640,0.8505,0.7773,0.7305,0.6959,0.7831,0.8296,0.8261,0.8273,0.7974,0.8182,0.8789,0.8080,0.7741,0.7925,0.8813","0.0596,0.0460,0.0669,0.0826,0.0332,0.0612,0.0685,0.0778,0.0522,0.0026,0.0144,0.0582,0.0086,0.0739,0.0385,0.0245,0.0267,0.0078,0.0213,0.0191"
0.8,0.8,bt_laplace_bald,0.7882993562043247,0.03654756821987223,0,1,39,0,1,0,"0.8146,0.7958,0.7983,0.8118,0.8276,0.8168,0.8017,0.8071,0.7999,0.8000,0.8025,0.7904,0.8253,0.8236,0.8185,0.8067,0.8247,0.7836,0.8115,0.7883","0.0427,0.0474,0.0448,0.0612,0.0415,0.0360,0.0347,0.0507,0.0316,0.0507,0.0555,0.0418,0.0423,0.0478,0.0366,0.0332,0.0428,0.0294,0.0428,0.0365"
0.8,0.8,bt_laplace_bald_k,0.8140049832320819,0.040264697706792626,2,3,995,0,5,0,"0.8142,0.8004,0.8397,0.7931,0.8105,0.8164,0.8044,0.7970,0.8174,0.7996,0.8114,0.8071,0.8092,0.8162,0.7938,0.8071,0.8108,0.8209,0.8201,0.8140","0.0427,0.0394,0.0299,0.0509,0.0252,0.0442,0.0386,0.0480,0.0260,0.0378,0.0465,0.0503,0.0335,0.0389,0.0397,0.0415,0.0360,0.0371,0.0435,0.0403"
0.8,0.8,bt_laplace_bald_random,0.8339751275290561,0.0881883110670765,0,0,40,0,40,40,"0.7889,0.8140,0.7790,0.6320,0.6440,0.7632,0.8690,0.8315,0.7744,0.8136,0.7855,0.8256,0.8996,0.8108,0.7078,0.7450,0.7616,0.7738,0.7582,0.8340","0.0506,0.0569,0.0804,0.0516,0.0175,0.0050,0.0404,0.0331,0.0063,0.0432,0.0097,0.0809,0.0569,0.0628,0.0023,0.0245,0.0025,0.0226,0.0093,0.0882"
0.8,0.8,bt_laplace_bald_left,0.7144365324534476,0.024985755420289777,0,0,40,0,40,40,"0.7206,0.7834,0.7480,0.8911,0.7462,0.8511,0.8530,0.9116,0.8520,0.8041,0.7338,0.8277,0.7634,0.7090,0.6732,0.6281,0.5927,0.5933,0.6445,0.7144","0.0129,0.0093,0.0843,0.0555,0.0801,0.0018,0.0278,0.0317,0.0666,0.0283,0.0561,0.0120,0.0317,0.0575,0.0335,0.0512,0.0647,0.0387,0.0054,0.0250"
