personID,num_Q,AorB,food,size_A,access_A,income_A,poverty_A,last_donation_A,dist_A,size_B,access_B,income_B,poverty_B,last_donation_B,dist_B,r,kappa,sy,sx,bt_pred
R8,35,B,1,3,2,3,0,4,2,3,2,4,0,12,2,0.04878587333976015,0.04878587333976015,0.04878587333976015,0.0,A
R8,36,A,1,0,2,5,0,3,3,2,0,0,7,0,1,0.8677893576152826,-0.45561019238353073,0.20608958261587595,0.6616997749994067,B
R8,37,A,1,0,2,5,1,8,2,2,2,4,0,6,1,0.159344717889859,-0.019701288534995504,0.06982171467743174,0.08952300321242725,B
R8,38,A,1,0,0,3,0,0,2,4,0,5,0,12,0,0.2278318797646146,-0.08147425974533418,0.07317881000964022,0.1546530697549744,B
R8,39,A,1,0,0,5,1,7,0,1,1,3,0,4,3,0.4231408131202414,0.1804618254995453,0.30180131930989335,0.12133949381034805,A
R8,40,A,1,0,2,0,3,1,3,1,1,5,0,3,1,0.4793594734301476,0.1700533339201988,0.3247064036751732,0.1546530697549744,A
R8,41,B,1,2,2,5,1,9,1,1,1,5,1,9,0,0.18037132618542517,0.025718256430450795,0.10304479130793798,0.0773265348774872,A
R8,42,B,1,4,1,3,1,12,3,0,0,4,0,3,2,0.3050771483700871,0.04065586360065236,0.17286650598536973,0.13221064238471736,A
R8,43,A,0,4,2,4,1,2,1,4,2,1,2,7,2,0.17763942039226904,0.037995991037405565,0.1078177057148373,0.06982171467743174,A
R8,44,B,0,4,2,4,1,6,0,1,2,5,0,8,3,0.3139977876448334,0.3139977876448334,0.3139977876448334,0.0,A
R8,45,A,0,3,0,3,1,0,1,2,0,4,1,0,3,0.15465306975497442,0.15465306975497442,0.15465306975497442,0.0,A
R8,46,A,1,0,1,2,3,6,2,4,2,2,0,8,0,0.4793594734301476,-0.03603624869567709,0.22166161236723525,0.25769786106291237,B
R8,47,B,1,1,1,3,1,12,2,2,0,0,7,4,3,0.6480874875897759,-0.2873448352189255,0.18037132618542517,0.4677161614043507,B
V1,1,B,0,1,1,5,0,1,3,0,1,2,2,9,1,0.3393385823128599,-0.3393385823128599,0.0,0.3393385823128599,B
V1,2,A,1,1,2,2,0,10,2,4,1,0,5,9,3,0.46677744320874137,0.07421346332367675,0.27049545326620905,0.19628198994253232,A
V1,3,A,1,4,1,1,3,11,0,3,0,0,2,2,2,0.41570955606804205,0.31788880264965463,0.3667991793588483,0.04891037670919371,A
V1,4,B,1,3,2,0,3,1,1,3,2,3,1,4,3,0.3393385823128599,0.3393385823128599,0.3393385823128599,0.0,A
V1,5,B,1,1,2,4,0,9,3,2,2,3,0,12,2,0.12552185549700412,-0.12552185549700412,0.0,0.12552185549700412,B
V1,6,A,1,3,2,4,1,4,0,1,2,5,0,8,2,0.22182558158964338,0.22182558158964338,0.22182558158964338,0.0,A
V1,7,B,0,1,0,0,2,10,2,0,0,1,4,10,0,0.24151782889447235,-0.14369707547608485,0.04891037670919375,0.19260745218527858,B
V1,8,B,0,2,1,4,0,2,3,0,1,4,1,0,3,0.01969224730482896,-0.01969224730482896,0.0,0.01969224730482896,B
V1,9,A,0,2,2,1,2,11,1,2,1,0,2,9,1,0.24279435118759246,0.144973597769205,0.19388397447839872,0.04891037670919374,A
V1,10,A,0,2,1,1,4,4,3,0,0,4,1,6,1,0.5529148040960876,0.24646888894484614,0.39969184652046685,0.15322295757562074,A
V1,11,B,0,1,0,2,3,1,1,4,0,3,0,6,1,0.10798711862368063,0.10798711862368063,0.10798711862368063,0.0,A
V1,12,B,1,0,1,3,0,1,0,0,1,4,0,5,0,0.04891037670919378,0.04891037670919378,0.04891037670919378,0.0,A
V1,13,B,0,1,1,3,0,12,2,1,0,4,0,0,2,0.24279435118759252,0.24279435118759252,0.24279435118759252,0.0,A
V1,14,A,1,0,1,0,3,8,2,0,1,5,0,7,3,0.38024010424826604,0.38024010424826604,0.38024010424826604,0.0,A
V1,15,A,1,4,1,3,1,2,0,3,0,2,1,2,3,0.4726287875510235,0.374808034132636,0.42371841084182976,0.04891037670919374,A
V1,16,B,1,3,0,3,1,10,1,0,1,1,4,3,1,0.3507814698112731,-0.3507814698112731,0.0,0.3507814698112731,B
V1,17,B,1,2,0,4,0,6,0,3,2,1,4,4,2,0.7664910258793153,-0.46004511072807397,0.15322295757562066,0.6132680683036946,B
V1,18,B,0,1,2,1,3,6,0,0,2,0,1,9,2,0.24151782889447235,0.14369707547608485,0.19260745218527858,0.04891037670919375,A
V1,19,B,0,4,1,4,0,9,2,2,1,5,1,0,0,0.22182558158964338,-0.1240048281712559,0.048910376709193744,0.17291520488044965,B
V1,20,B,0,0,0,4,0,2,1,2,1,4,0,11,1,0.19388397447839872,-0.19388397447839872,0.0,0.19388397447839872,B
V1,21,A,0,3,2,1,4,7,2,1,1,4,0,3,3,0.49599557261310623,0.49599557261310623,0.49599557261310623,0.0,A
V1,22,B,1,2,0,1,0,5,3,3,1,0,1,0,2,0.3390980772802318,-0.3390980772802318,0.0,0.3390980772802318,B
V1,23,A,1,1,2,2,2,8,1,3,2,3,0,2,1,0.08829487131885166,0.08829487131885166,0.08829487131885166,0.0,A
V1,24,B,0,1,0,1,1,3,3,3,0,1,1,0,2,0.07661147878781036,-0.07661147878781036,0.0,0.07661147878781036,B
V1,25,B,1,4,1,1,3,2,0,2,2,0,4,1,2,0.41570955606804205,-0.10926364091680071,0.15322295757562066,0.2624865984924214,B
V1,26,B,1,3,0,2,3,2,1,2,0,2,2,10,1,0.01969224730482896,0.01969224730482896,0.01969224730482896,0.0,A
V1,27,B,1,3,1,2,0,4,0,4,1,0,6,5,0,0.21597423724736128,-0.21597423724736128,0.0,0.21597423724736128,B
V1,1,A,0,1,2,1,4,11,1,0,0,4,1,9,3,0.7467987785744863,0.7467987785744863,0.7467987785744863,0.0,A
V1,2,A,1,2,0,0,6,3,1,3,0,0,3,10,2,0.13568822070229725,0.13568822070229725,0.13568822070229725,0.0,A
V1,3,A,0,0,1,1,1,8,2,0,2,0,6,12,3,0.41786706649954763,-0.26464410892392687,0.07661147878781038,0.34125558771173725,B
V1,1,B,1,4,1,1,1,10,0,3,2,2,1,4,0,0.24279435118759252,-0.14497359776920493,0.04891037670919379,0.19388397447839872,B
V1,2,B,1,0,0,0,1,6,1,1,2,0,3,11,2,0.5037639223542657,-0.35054096477864505,0.07661147878781033,0.4271524435664554,B
V1,3,A,0,4,1,2,1,2,3,3,0,3,1,2,3,0.24279435118759246,0.24279435118759246,0.24279435118759246,0.0,A
V1,4,B,1,2,0,3,0,12,1,3,2,0,3,1,2,0.6701872997866759,-0.5169643422110551,0.07661147878781038,0.5935758209988655,B
V1,5,B,1,2,2,1,0,8,0,2,0,3,1,12,0,0.5052809496800139,0.46589645507035604,0.485588702375185,0.019692247304828936,A
V1,6,B,0,2,1,5,0,0,0,2,0,2,2,9,3,0.609834035579069,0.23760278610459057,0.4237184108418298,0.18611562473723922,A
V1,7,B,1,4,1,4,0,0,2,2,1,4,1,9,1,0.09630372609263932,-0.09630372609263932,0.0,0.09630372609263932,B
V1,8,B,0,0,0,5,1,12,0,2,0,4,1,2,1,0.12552185549700406,0.027701102078616577,0.07661147878781033,0.048910376709193744,A
V1,9,A,1,1,0,3,1,10,2,0,0,4,0,2,2,0.06860262401402274,0.06860262401402274,0.06860262401402274,0.0,A
V1,10,A,1,1,2,0,2,12,0,1,2,4,0,7,0,0.23502600144643299,0.23502600144643299,0.23502600144643299,0.0,A
V1,11,B,1,4,0,5,0,9,0,2,2,4,0,8,3,0.6665127620294222,-0.20684388930256015,0.22983443636343104,0.4366783256659912,B
V1,12,B,0,4,1,3,0,4,3,2,0,3,1,3,0,0.4434106581466587,-0.05564270918986128,0.19388397447839872,0.24952668366825997,B
V1,13,B,0,2,1,2,1,1,0,2,2,2,1,1,0,0.19388397447839872,-0.19388397447839872,0.0,0.19388397447839872,B
V1,14,B,0,2,1,0,6,0,3,3,2,2,0,0,0,0.639692648089191,-0.20774417359446848,0.21597423724736126,0.42371841084182976,B
V2,1,B,1,1,0,4,0,8,1,4,2,0,0,2,2,0.6396014511860046,-0.6279746492629599,0.005813400961522386,0.6337880502244823,B
V2,2,A,0,0,2,3,0,11,2,4,0,5,1,1,0,0.6578379271970339,-0.011925651339173917,0.32295613792893,0.3348817892681039,B
V2,3,A,0,4,2,5,1,5,2,1,1,5,1,7,2,0.28809474851094197,0.28809474851094197,0.28809474851094197,0.0,A
V2,4,A,1,2,2,2,0,2,1,1,1,0,5,3,3,0.42574300655571967,-0.057401577411600305,0.1841707145720597,0.24157229198365998,B
V2,5,A,0,3,0,1,3,7,0,3,2,4,0,9,3,0.4912276864305352,0.04818516574372368,0.26970642608712947,0.22152126034340577,A
V2,6,A,1,1,2,0,0,5,1,1,2,5,0,10,2,0.29947924038881923,0.29947924038881923,0.29947924038881923,0.0,A
V2,7,A,1,1,1,4,1,0,1,0,0,4,0,0,0,0.1983690673974672,0.1867422654744225,0.19255566643594485,0.005813400961522358,A
V2,8,A,1,4,2,0,0,0,0,0,2,1,0,0,2,0.27741445425426625,0.27741445425426625,0.27741445425426625,0.0,A
V2,9,A,0,2,0,1,0,11,2,0,0,2,1,11,3,0.19209342940314136,0.13603846364388708,0.16406594652351422,0.02802748287962714,A
V2,10,B,0,0,0,5,0,5,1,4,0,1,2,11,0,0.527902709986468,-0.4317139608741011,0.04809437455618348,0.47980833543028456,B
V2,11,A,0,2,2,2,3,4,0,3,0,3,1,11,3,0.4556115248134849,0.34807641804425515,0.40184397142887,0.05376755338461486,A
V2,12,B,0,2,0,4,1,9,2,1,0,2,1,1,3,0.22514166467323946,-0.10597975598096504,0.05958095434613721,0.16556071032710223,B
V2,13,B,0,0,1,5,0,4,3,3,0,0,0,0,3,0.557713400660147,-0.33619214031674133,0.11076063017170282,0.4469527704884442,B
V2,14,B,1,1,1,3,0,7,3,1,1,1,0,3,1,0.14512459587935797,-0.14512459587935797,0.0,0.14512459587935797,B
V2,15,B,1,2,0,5,0,11,2,3,1,0,1,10,1,0.4599719904539751,-0.4599719904539751,0.0,0.4599719904539751,B
V2,16,B,1,0,0,0,3,2,1,0,1,0,5,8,2,0.22072337144866308,-0.1129078204132513,0.05390777551770589,0.16681559593095718,B
V2,17,A,1,0,1,5,1,5,2,1,0,3,0,8,1,0.3238511322610832,0.0018194683977603024,0.16283530032942176,0.16101583193166144,A
V2,18,A,0,4,1,0,3,6,1,3,1,2,2,10,3,0.22691963214359995,0.22691963214359995,0.22691963214359995,0.0,A
V2,19,B,0,2,0,2,0,7,0,3,2,5,0,10,1,0.45730171834592104,-0.09327590911012015,0.18201290461790043,0.2752888137280206,B
V2,20,B,0,2,0,5,1,5,3,0,1,3,1,11,2,0.37363839004416266,-0.06237942739333622,0.1556294813254132,0.21800890871874945,B
V2,21,A,1,1,2,4,1,6,3,3,0,3,0,10,2,0.4456776061173361,0.11754571307030767,0.2816116595938219,0.1640659465235142,A
V2,22,A,0,3,2,1,0,7,3,1,1,1,4,12,2,0.37629771488444985,0.14045104992438787,0.25837438240441885,0.11792333248003099,A
V2,23,A,0,3,1,2,1,8,3,1,0,5,1,8,0,0.38788825620378603,0.3530078504346518,0.37044805331921893,0.017440202884567102,A
V2,24,A,1,4,1,3,1,6,0,0,0,4,1,5,1,0.3903774125571441,0.37434595437174956,0.3823616834644468,0.008015729092697266,A
V2,25,B,1,3,0,1,3,0,3,3,1,1,4,2,3,0.15481957123672452,-0.12275665486593551,0.016031458185394504,0.13878811305133001,B
V2,26,A,0,2,1,1,1,10,2,3,1,5,0,0,0,0.37644888428530776,0.08534559181604347,0.2308972380506756,0.14555164623463215,A
V2,27,B,1,3,0,2,0,12,3,3,1,0,4,6,2,0.3782132147934416,-0.3782132147934416,0.0,0.3782132147934416,B
V2,28,B,0,0,0,1,3,6,2,0,1,2,3,0,0,0.22119924544369324,-0.11976436785816898,0.05071743879276213,0.1704818066509311,B
V2,29,B,1,0,0,0,5,8,3,4,2,4,1,2,2,0.805478936089128,-0.17551956271001395,0.314979686689557,0.490499249399571,B
V2,30,A,1,3,0,4,1,8,0,1,0,4,1,11,1,0.13739569500884385,0.13739569500884385,0.13739569500884385,0.0,A
V2,31,B,0,0,2,3,0,9,0,3,1,0,2,11,2,0.5079288325715273,-0.2310910520112431,0.1384188902801421,0.36950994229138523,B
V2,32,A,1,2,2,3,0,10,1,2,0,2,1,9,1,0.30828191110849223,0.1347606095783192,0.22152126034340572,0.08676065076508652,A
V2,33,A,0,1,0,0,6,6,3,0,1,1,0,4,2,0.4052553787737596,0.14004440013652014,0.2726498894551399,0.13260548931861973,A
V2,34,A,1,3,0,2,3,2,1,2,2,4,0,3,3,0.48044867096816823,0.03740615028135682,0.25892741062476254,0.22152126034340572,A
V2,35,A,0,0,2,0,3,11,2,0,0,0,4,9,2,0.26558020140842736,0.17746231927838407,0.22152126034340572,0.044058941065021645,A
V2,36,B,0,1,2,5,0,10,2,2,0,4,1,7,2,0.3780809226785016,0.06496159800830983,0.2215212603434057,0.15655966233509588,A
V2,37,B,1,0,2,2,0,7,3,0,2,0,1,3,1,0.17315207875898514,-0.17315207875898514,0.0,0.17315207875898514,B
V2,38,B,1,0,0,2,2,0,0,2,0,1,2,9,1,0.2362075083577895,-0.08029758276619423,0.07795496279579764,0.15825254556199186,B
V2,39,A,0,4,2,2,3,11,3,4,2,5,1,7,3,0.24027019850832965,0.17614436576675163,0.20820728213754064,0.03206291637078901,A
V2,40,B,1,2,0,3,0,0,1,0,1,1,4,5,2,0.47773259246997407,-0.17087828608149733,0.15342715319423839,0.3243054392757357,B
V2,41,A,1,4,0,0,3,4,3,0,0,4,1,3,1,0.49363746548450416,0.4543524034530202,0.4739949344687622,0.019642531015741982,A
V2,42,B,0,0,1,4,1,3,1,3,1,1,3,4,2,0.3833390723456049,-0.3556808122371656,0.013829130054219652,0.36950994229138523,B
V2,43,A,0,3,1,4,1,4,3,0,1,5,0,0,2,0.2779238991585452,0.20217126449392248,0.24004758182623384,0.037876317332311366,A
V2,44,A,1,3,2,4,0,2,2,0,1,1,4,11,2,0.6084671000566177,0.07994260426302775,0.34420485215982277,0.264262247896795,A
V2,45,B,0,1,2,4,1,7,0,2,0,0,5,6,1,0.6040976304717972,-0.14942830786194114,0.22733466130492802,0.3767629691668692,B
V2,46,B,0,0,1,4,0,6,2,2,0,1,4,3,2,0.5066051721158193,-0.2850839117724136,0.11076063017170287,0.39584454194411645,B
V2,47,,0,3,2,0,2,9,0,3,1,2,3,7,1,0.2620678497837711,0.1739499676537278,0.21800890871874945,0.04405894106502166,A
V3,1,,0,0,2,0,0,0,0,4,0,0,5,2,1,0.5670981168753311,-0.12654620901280905,0.220275953931261,0.3468221629440701,B
V3,2,A,1,4,2,2,2,11,0,0,0,1,3,3,2,0.6331825965649394,0.4972040673168637,0.5651933319409015,0.06798926462403784,A
V3,3,B,1,4,0,5,1,7,3,1,2,0,6,7,1,0.8357136018024552,-0.4191572822506415,0.20827815977590686,0.6274354420265484,B
V3,4,B,0,2,0,3,1,2,1,3,0,2,2,0,1,0.13741531788267347,-0.13741531788267347,0.0,0.13741531788267347,B
V3,5,B,0,2,1,3,1,6,3,2,0,2,3,10,0,0.3599837440093191,-0.20692095505315616,0.07653139447808147,0.28345234953123766,B
V3,6,B,1,3,0,3,0,8,0,3,2,5,1,8,1,0.34243089319743125,0.008658135321294301,0.17554451425936277,0.16688637893806849,A
V3,7,B,1,1,2,2,2,2,3,2,0,4,0,9,0,0.5601068663881685,0.017975770020308757,0.2890413182042386,0.2710655481839299,A
V3,8,B,1,0,1,5,1,5,1,1,0,3,1,0,3,0.38871512697117794,0.03320032188537736,0.21095772442827765,0.1777574025429003,A
V3,9,A,0,3,0,0,6,5,0,1,2,2,2,5,2,0.5899669346355172,0.2838413567231912,0.4369041456793542,0.153062788956163,A
V3,10,B,0,0,2,4,1,0,0,3,0,3,1,10,1,0.4827197883493002,-0.04216788048677819,0.22027595393126098,0.2624438344180392,B
V3,11,A,1,3,1,4,1,0,0,1,2,4,0,5,3,0.4308465859025525,0.27778379694638955,0.354315191424471,0.07653139447808147,A
V3,12,B,1,2,1,3,0,10,3,3,2,3,0,11,3,0.1459574477367171,-0.1459574477367171,0.0,0.1459574477367171,B
V3,13,B,0,2,1,4,1,3,3,4,1,2,1,5,3,0.2471834558015359,-0.2471834558015359,0.0,0.2471834558015359,B
V3,14,B,0,0,2,2,3,10,3,1,1,4,1,1,0,0.4835754719100871,-0.05855562445777268,0.2125099237261572,0.2710655481839299,B
V3,15,B,0,1,2,5,1,3,1,4,1,0,3,3,1,0.5832851074284611,-0.4302223184722981,0.0765313944780815,0.5067537129503796,B
V3,16,B,1,2,1,5,0,9,2,4,0,3,1,8,0,0.47196477021171906,-0.31890198125555613,0.07653139447808147,0.39543337573363757,B
V3,17,A,1,1,1,1,1,6,0,4,1,4,0,12,2,0.5190251036344056,0.10246878408259186,0.3107469438584987,0.20827815977590686,A
V3,18,B,0,1,1,1,0,1,1,3,0,3,1,6,0,0.404751605236621,-0.035026117711928685,0.18486274376234615,0.21988886147427486,B
V3,19,B,1,1,2,5,1,12,3,2,0,0,4,1,3,0.5347879853711768,-0.22866240745885089,0.15306278895616293,0.38172519641501385,B
V3,20,B,0,2,0,4,0,11,3,4,2,2,3,3,0,0.6433565096287097,-0.6433565096287097,0.0,0.6433565096287097,B
V3,21,A,1,4,2,3,0,3,0,0,0,4,0,2,1,0.5521458416079358,0.5521458416079358,0.5521458416079358,0.0,A
V3,22,A,0,3,0,2,0,3,0,3,0,4,1,1,3,0.3237944341914645,0.2961472542276534,0.30997084420955895,0.013823589981905526,A
V3,23,B,1,2,0,5,0,10,2,2,2,2,3,1,2,0.35703058282827654,-0.35703058282827654,0.0,0.35703058282827654,B
V3,24,B,1,4,1,5,0,0,0,1,2,4,1,4,2,0.4872251488282224,0.1981838306239837,0.342704489726103,0.14452065910211934,A
V3,25,B,0,0,0,1,4,11,2,4,1,4,1,6,2,0.5582034013847376,-0.15026781364051037,0.2039677938721136,0.35423560751262395,B
V3,26,A,1,2,1,2,2,11,3,0,0,4,0,11,2,0.41857519521852654,0.28414886526833033,0.35136203024342844,0.0672131649750981,A
V3,27,A,1,3,0,2,2,7,2,0,2,5,1,10,2,0.5376615626403722,0.23153598472804646,0.38459877368420936,0.15306278895616288,A
V3,28,B,0,1,2,1,0,10,1,3,2,1,4,4,1,0.1941464664448933,-0.1941464664448933,0.0,0.1941464664448933,B
V3,29,A,1,2,1,0,2,9,0,2,1,1,2,2,1,0.1213788396172304,0.1213788396172304,0.1213788396172304,0.0,A
V3,30,A,0,0,0,3,1,12,2,0,0,3,0,3,3,0.0810367549570036,0.0810367549570036,0.0810367549570036,0.0,A
V3,31,B,1,0,1,2,1,10,3,4,2,3,1,8,2,0.4756144471298544,-0.3672830978455897,0.054165674642132344,0.42144877248772206,B
V3,32,B,0,2,0,5,0,5,2,3,2,0,5,6,2,0.5624351653349878,-0.5624351653349878,0.0,0.5624351653349878,B
V3,33,A,0,0,2,1,4,2,2,4,1,4,1,7,3,0.6254165663598357,0.0700081402907507,0.34771235332529316,0.2777042130345425,A
V3,34,B,0,1,1,4,1,11,3,4,1,3,0,7,0,0.477906919325239,-0.45025973936142794,0.013823589981905526,0.46408332934333346,B
V3,35,A,1,3,2,2,2,0,0,2,1,1,4,8,0,0.2277703023426605,0.06414459313077371,0.1459574477367171,0.0818128546059434,A
V3,36,B,1,2,0,5,1,0,1,2,1,1,3,10,3,0.4552676029606181,-0.18641494306022569,0.1344263299501962,0.32084127301042187,B
V3,37,A,1,4,1,1,4,4,1,2,1,5,1,7,3,0.5314119049817133,0.5314119049817133,0.5314119049817133,0.0,A
V3,38,A,0,2,2,5,1,7,0,1,1,3,1,7,1,0.32150196199607983,0.1048392634275505,0.21317061271181517,0.10833134928426466,A
V3,39,B,1,0,2,5,0,8,2,4,1,0,3,7,3,0.7337479156441002,-0.44625879673774105,0.1437445594531796,0.5900033561909206,B
V3,40,B,1,1,0,4,1,4,2,4,0,0,1,10,2,0.4249408583444362,-0.4249408583444362,0.0,0.4249408583444362,B
V3,41,A,1,3,0,0,0,8,1,1,0,4,0,12,2,0.4227279700608987,0.4227279700608987,0.4227279700608987,0.0,A
V3,42,B,1,3,1,1,2,1,2,4,2,1,3,9,2,0.15978103771862262,-0.15978103771862262,0.0,0.15978103771862262,B
V3,43,A,1,3,0,0,6,2,3,1,1,1,4,5,3,0.2971963556012961,0.1441335666451331,0.2206649611232146,0.0765313944780815,A
V3,44,A,1,0,1,4,0,0,1,1,1,5,0,1,3,0.2580180578509641,0.1191659513336929,0.1885920045923285,0.0694260532586356,A
V3,45,B,0,1,0,0,7,4,2,3,0,2,2,12,1,0.38351457068616157,-0.02861597229857704,0.17744929919379226,0.2060652714923693,B
V5,1,A,1,0,2,4,0,5,0,4,1,5,1,7,3,0.43401659383487173,0.04271346671696637,0.23836503027591904,0.1956515635589527,A
V5,2,B,1,1,1,4,1,12,1,4,0,0,5,2,2,0.6783029671116556,-0.4108010016945078,0.1337509827085739,0.5445519844030817,B
V5,3,B,1,0,2,4,1,11,1,4,0,1,3,8,3,0.7388205035655302,-0.20381657273123446,0.2675019654171479,0.4713185381483823,B
V5,4,B,1,2,2,3,1,2,2,0,1,0,5,6,3,0.5467098420530813,-0.09934275426722124,0.22368354389293002,0.32302629816015127,B
V5,5,A,0,4,2,1,3,1,2,1,1,0,4,6,1,0.3710631101417449,0.14824933572752236,0.25965622293463364,0.11140688720711128,A
V5,6,A,1,0,0,0,4,8,0,2,2,3,0,0,2,0.6804608247616553,0.0015661777605448443,0.3410135012611,0.33944732350055523,A
V5,7,A,1,1,2,1,2,9,3,2,1,1,4,12,2,0.21029014568123308,0.039224616634966014,0.12475738115809955,0.08553276452313353,A
V5,8,A,0,4,2,2,1,2,3,2,1,2,1,12,1,0.2326771454434044,0.19670273924150683,0.21468994234245561,0.017987203100948784,A
V5,9,A,1,2,2,2,0,6,3,2,0,2,0,8,2,0.2585083638666735,0.24052116076572472,0.2495147623161991,0.008993601550474378,A
V5,10,A,0,3,1,3,0,6,1,2,0,3,0,8,1,0.1697236617502776,0.1697236617502776,0.1697236617502776,0.0,A
V5,11,A,0,4,2,4,0,1,0,2,2,4,0,6,1,0.09892616273483046,0.09892616273483046,0.09892616273483046,0.0,A
V5,12,A,0,4,1,3,0,4,0,2,0,4,1,4,0,0.3171032279990925,0.28553034561861146,0.301316786808852,0.01578644119024053,A
V5,13,A,0,4,1,5,1,3,2,1,0,3,1,2,1,0.44190351341790074,0.07740893245136655,0.25965622293463364,0.1822472904832671,A
V5,14,B,0,1,0,5,0,2,0,4,2,4,1,6,0,0.48682688974937005,-0.48682688974937005,0.0,0.48682688974937005,B
V5,15,B,1,1,1,5,1,1,0,0,1,2,0,8,1,0.32962685673208203,-0.19013421006629608,0.06974632333289298,0.25988053339918904,B
V5,16,A,1,0,1,2,1,1,2,4,1,3,1,4,2,0.26649196683510845,-0.0932382779023158,0.08662684446639632,0.17986512236871213,B
V5,17,A,0,3,2,2,3,4,2,0,1,4,0,12,1,0.4892628369886224,0.4712756338876736,0.480269235438148,0.008993601550474406,A
V5,18,B,0,0,1,0,6,1,3,1,1,1,3,6,3,0.17895244862929602,0.08901988744493995,0.133986168037118,0.04496628059217803,A
V5,19,A,0,3,1,3,0,6,3,2,2,5,0,5,2,0.3519709522335447,0.0844689868163968,0.21821996952497075,0.13375098270857394,A
V5,20,B,0,3,2,3,0,2,2,1,2,1,1,8,2,0.2789726913073893,-0.09910756893867717,0.08993256118435605,0.18904013012303322,B
V5,21,B,1,4,0,3,0,1,3,3,1,0,2,2,1,0.4791642806308965,-0.38923171944654045,0.044966280592178026,0.43419800003871845,B
V5,22,B,0,1,1,5,0,10,3,2,0,3,1,8,2,0.3677573934237852,-0.11824263110758614,0.12475738115809953,0.24300001226568568,B
V5,23,B,1,3,0,3,0,9,1,4,2,3,1,1,3,0.3282546871995664,-0.2922802809976689,0.017987203100948757,0.31026748409861765,B
V5,24,A,1,3,2,0,4,8,3,3,0,3,0,12,2,0.5815346620268247,0.563547458925876,0.5725410604763503,0.00899360155047435,A
V5,25,B,0,0,1,2,2,6,3,0,2,5,1,11,0,0.42740516039895227,0.1239287887799069,0.27566697458942957,0.1517381858095227,A
V5,26,A,0,1,2,1,4,9,3,3,0,5,1,5,2,0.7423076264873366,0.5444553010176758,0.6433814637525062,0.0989261627348304,A
V5,27,A,1,0,2,2,0,3,1,0,2,4,0,8,2,0.18224729048326707,0.18224729048326707,0.18224729048326707,0.0,A
V5,28,B,1,2,0,5,0,0,1,2,2,2,1,12,3,0.5431689400065774,-0.5071945338046798,0.017987203100948812,0.5251817369056286,B
V5,29,A,0,0,0,0,1,3,3,3,1,4,1,3,2,0.6151572023506934,0.07785755338047735,0.3465073778655854,0.268649824485108,A
V5,30,B,1,1,0,4,0,10,1,4,1,3,0,1,1,0.34628306740103,-0.34628306740103,0.0,0.34628306740103,B
V5,31,A,1,4,0,2,2,4,2,0,0,3,0,0,0,0.3160520523165383,0.2800776461146408,0.29806484921558957,0.017987203100948757,A
V5,32,B,0,3,0,5,1,4,1,4,0,4,1,12,0,0.14058672660904875,-0.14058672660904875,0.0,0.14058672660904875,B
V5,33,A,0,1,2,5,1,11,3,0,1,4,1,5,2,0.26534410776714834,0.07410321573340686,0.1697236617502776,0.09562044601687074,A
V5,34,A,1,3,1,3,1,10,3,1,2,3,1,7,0,0.24167074699387878,-0.06180562462516665,0.08993256118435607,0.15173818580952272,B
V5,35,B,0,4,1,0,1,3,3,2,2,0,5,1,3,0.2778357071034178,-0.09797058473470568,0.08993256118435607,0.18790314591906176,B
V5,36,B,0,1,2,4,0,9,2,2,2,0,0,9,0,0.4094608615587122,-0.4094608615587122,0.0,0.4094608615587122,B
V5,37,A,1,1,1,1,2,5,3,3,2,5,1,1,2,0.5859773629487559,0.13861027516289595,0.3622938190558259,0.22368354389293,A
V5,38,A,0,3,1,0,7,9,2,1,1,1,4,10,2,0.22391872922147404,0.22391872922147404,0.22391872922147404,0.0,A
V5,39,B,1,0,2,1,2,6,1,4,2,4,0,0,1,0.47131853814838237,0.11158829341095806,0.2914534157796702,0.17986512236871216,A
V5,40,A,1,1,0,1,3,3,3,2,1,3,1,6,0,0.40153103771497456,0.008122104911573037,0.2048265713132738,0.19670446640170075,A
V5,41,B,1,0,2,1,0,11,3,0,2,2,2,11,2,0.12719332839735187,0.04606036053544088,0.08662684446639637,0.040566483930955494,A
V5,42,A,0,2,1,3,0,7,1,3,0,4,1,2,3,0.2901241505078633,0.1686187069430261,0.2293714287254447,0.060752721782418584,A
V5,43,B,1,2,1,3,1,11,1,3,1,0,2,3,2,0.32962685673208203,-0.3116396536311332,0.008993601550474406,0.3206332551816076,B
V5,44,A,0,2,2,2,3,5,3,2,0,4,1,3,1,0.47232853673042163,0.4363541305285241,0.4543413336294729,0.017987203100948757,A
V5,45,B,0,4,0,2,2,5,2,0,1,0,4,10,0,0.5274362779410343,-0.16770603320361,0.17986512236871216,0.34757115557232215,B
V5,46,A,1,1,2,2,0,4,0,1,2,5,0,2,3,0.2868613380506122,0.2868613380506122,0.2868613380506122,0.0,A
V6,1,A,1,3,2,4,0,6,1,3,0,2,2,4,1,0.1934384748345575,-0.07263210366533654,0.06040318558461048,0.133035289249947,B
V6,2,A,1,4,2,2,0,0,0,0,1,2,3,9,0,0.5567896167791275,0.35877250269781996,0.4577810597384737,0.09900855704065378,A
V6,3,A,0,1,0,2,3,3,2,0,0,4,0,3,2,0.27293300833337375,0.27293300833337375,0.27293300833337375,0.0,A
V6,4,B,1,2,2,0,6,6,1,3,2,5,1,2,1,0.4394830898614097,0.22569335638832544,0.3325882231248676,0.10689486673654214,A
